KDKAB	NAMAKAB	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	DAK_LK	DAK_PR	DAK
7304	JENEPONTO	730402	TAMALATEA	7304022010	KARELAYU	847	557	1404
7304	JENEPONTO	730402	TAMALATEA	7304022011	BONTOJAI	1061	731	1792
7304	JENEPONTO	730402	TAMALATEA	7304022012	TURATEA TIMUR	1043	627	1670
7304	JENEPONTO	730403	BINAMU	7304031001	PABIRINGA	2406	1805	4211
7304	JENEPONTO	730403	BINAMU	7304031002	BALANG	2460	1858	4318
7304	JENEPONTO	730403	BINAMU	7304031003	EMPOANG	4293	3275	7568
7304	JENEPONTO	730403	BINAMU	7304031004	BALANG TOA	1670	1308	2978
7304	JENEPONTO	730403	BINAMU	7304031005	BALANG BERU	1723	1389	3112
7304	JENEPONTO	730403	BINAMU	7304031006	EMPOANG SELATAN	1905	1348	3253
7304	JENEPONTO	730403	BINAMU	7304031007	SIDENRE	1346	1068	2414
7304	JENEPONTO	730403	BINAMU	7304031008	EMPOANG UTARA	1916	1700	3616
7304	JENEPONTO	730403	BINAMU	7304031009	MONRO-MONRO	1027	768	1795
7304	JENEPONTO	730403	BINAMU	7304031010	BIRINGKASSI	1491	1065	2556
7304	JENEPONTO	730403	BINAMU	7304031011	PANAIKANG	866	689	1555
7304	JENEPONTO	730403	BINAMU	7304031012	SAPANANG	562	390	952
7304	JENEPONTO	730403	BINAMU	7304032013	BONTOA	1510	1261	2771
7304	JENEPONTO	730404	BATANG	7304041001	TOGO-TOGO	2351	2162	4513
7304	JENEPONTO	730404	BATANG	7304041002	BONTORAYA	469	414	883
7304	JENEPONTO	730404	BATANG	7304042003	MACCINIBAJI	1692	1486	3178
7304	JENEPONTO	730404	BATANG	7304042008	CAMBA-CAMBA	1120	874	1994
7304	JENEPONTO	730404	BATANG	7304042009	KALUKU	706	590	1296
7304	JENEPONTO	730404	BATANG	7304042014	BUNGENG	1193	832	2025
7304	JENEPONTO	730405	KELARA	7304051001	TOLO	2452	1858	4310
7304	JENEPONTO	730405	KELARA	7304051002	TOLO UTARA	1631	1132	2763
7304	JENEPONTO	730405	KELARA	7304051003	TOLO SELATAN	802	647	1449
7304	JENEPONTO	730405	KELARA	7304051004	TOLO TIMUR	1392	1178	2570
7304	JENEPONTO	730405	KELARA	7304051005	TOLO BARAT	940	715	1655
7304	JENEPONTO	730405	KELARA	7304052006	GANTARANG	505	337	842
7304	JENEPONTO	730405	KELARA	7304052009	BONTOLEBANG	409	271	680
7304	JENEPONTO	730405	KELARA	7304052010	BONTO NOMPO	588	498	1086
7304	JENEPONTO	730405	KELARA	7304052014	SAMATARING	412	305	717
7304	JENEPONTO	730405	KELARA	7304052021	TOMBO-TOMBOLO	580	437	1017
7304	JENEPONTO	730406	BANGKALA BARAT	7304061002	BULUJAYA	3362	2184	5546
7304	JENEPONTO	730406	BANGKALA BARAT	7304062001	BANRIMANURUNG	1666	1184	2850
7304	JENEPONTO	730406	BANGKALA BARAT	7304062003	BARANA	2295	1486	3781
7304	JENEPONTO	730406	BANGKALA BARAT	7304062004	BEROANGIN	2056	1149	3205
7304	JENEPONTO	730406	BANGKALA BARAT	7304062005	TUJU	1839	1266	3105
7304	JENEPONTO	730406	BANGKALA BARAT	7304062006	GARASSIKANG	1126	756	1882
7304	JENEPONTO	730406	BANGKALA BARAT	7304062007	PATTIRO	770	501	1271
7304	JENEPONTO	730406	BANGKALA BARAT	7304062008	PAPPALLUANG	831	537	1368
7304	JENEPONTO	730407	BONTORAMBA	7304071002	BONTORAMBA	1000	645	1645
7304	JENEPONTO	730407	BONTORAMBA	7304072001	BULUSIBATANG	898	646	1544
7304	JENEPONTO	730407	BONTORAMBA	7304072003	BALUMBUNGANG	687	451	1138
7304	JENEPONTO	730407	BONTORAMBA	7304072004	BANGKALALOE	1041	649	1690
7304	JENEPONTO	730407	BONTORAMBA	7304072005	DATARA	1292	748	2040
7304	JENEPONTO	730407	BONTORAMBA	7304072006	MAERO	820	560	1380
7304	JENEPONTO	730407	BONTORAMBA	7304072007	KARELOE	882	549	1431
7304	JENEPONTO	730407	BONTORAMBA	7304072008	BATUJALA	1443	776	2219
7304	JENEPONTO	730407	BONTORAMBA	7304072009	BULUSUKA	1010	628	1638
7304	JENEPONTO	730407	BONTORAMBA	7304072010	TANAMMAWANG	739	492	1231
7304	JENEPONTO	730407	BONTORAMBA	7304072011	LENTU	900	571	1471
7304	JENEPONTO	730407	BONTORAMBA	7304072012	BARAYA	1409	912	2321
7304	JENEPONTO	730408	TURATEA	7304082001	PAITANA	2069	1502	3571
7304	JENEPONTO	730408	TURATEA	7304082002	BONTOMATENE	1834	1252	3086
7304	JENEPONTO	730408	TURATEA	7304082003	MANGEPONG	1330	1059	2389
7304	JENEPONTO	730408	TURATEA	7304082004	BULULOE	2093	1316	3409
7304	JENEPONTO	730408	TURATEA	7304082005	KAYULOE	1374	1047	2421
7304	JENEPONTO	730408	TURATEA	7304082006	LANGKURA	1365	894	2259
7304	JENEPONTO	730408	TURATEA	7304082007	BUNGUNGLOE	1683	1155	2838
7304	JENEPONTO	730408	TURATEA	7304082008	KAYULOE TIMUR	677	499	1176
7304	JENEPONTO	730408	TURATEA	7304082009	JOMBE	1152	872	2024
7304	JENEPONTO	730408	TURATEA	7304082010	TANJONGA	1082	609	1691
7304	JENEPONTO	730408	TURATEA	7304082011	PA'RASANGAN BERU	710	519	1229
7304	JENEPONTO	730409	ARUNGKEKE	7304092001	BULO-BULO	1291	917	2208
7304	JENEPONTO	730409	ARUNGKEKE	7304092002	ARUNGKEKE	1957	1323	3280
7304	JENEPONTO	730409	ARUNGKEKE	7304092003	PALAJAU	1550	990	2540
7304	JENEPONTO	730409	ARUNGKEKE	7304092004	BORONG LAMU	783	582	1365
7304	JENEPONTO	730409	ARUNGKEKE	7304092005	ARUNGKEKE PALLANT	1226	1008	2234
7304	JENEPONTO	730409	ARUNGKEKE	7304092006	KALUMPANG LOE	925	566	1491
7304	JENEPONTO	730409	ARUNGKEKE	7304092007	KAMPALA	1096	685	1781
7304	JENEPONTO	730410	RUMBIA	7304102001	RUMBIA	1080	962	2042
7304	JENEPONTO	730410	RUMBIA	7304102002	LEBANGMANAI	517	446	963
7304	JENEPONTO	730410	RUMBIA	7304102003	BONTOMANAI	697	408	1105
7304	JENEPONTO	730410	RUMBIA	7304102004	BONTOTIRO	329	242	571
7304	JENEPONTO	730410	RUMBIA	7304102005	LOKA	301	216	517
7304	JENEPONTO	730410	RUMBIA	7304102006	TOMPOBULU	352	241	593
7304	JENEPONTO	730410	RUMBIA	7304102007	KASSI	296	199	495
7304	JENEPONTO	730410	RUMBIA	7304102008	PALLANTIKANG	650	528	1178
7304	JENEPONTO	730410	RUMBIA	7304102009	LEBANGMANAI UTARA	259	239	498
7304	JENEPONTO	730410	RUMBIA	7304102010	BONTOCINI	459	371	830
7304	JENEPONTO	730410	RUMBIA	7304102011	JENETALLASA	986	1006	1992
7304	JENEPONTO	730410	RUMBIA	7304102012	UJUNGBULU	596	433	1029
7304	JENEPONTO	730411	TAROWANG	7304112001	PAO	941	755	1696
7304	JENEPONTO	730411	TAROWANG	7304112002	BONTORAPPO	1345	1218	2563
7304	JENEPONTO	730411	TAROWANG	7304112003	TAROWANG	453	365	818
7304	JENEPONTO	730411	TAROWANG	7304112004	ALLU TAROWANG	701	628	1329
7304	JENEPONTO	730411	TAROWANG	7304112005	BALANG BARU	945	766	1711
7304	JENEPONTO	730411	TAROWANG	7304112006	BALANGLOE TAROWANG	736	517	1253
7304	JENEPONTO	730411	TAROWANG	7304112007	BONTO UJUNG	568	475	1043
7304	JENEPONTO	730411	TAROWANG	7304112008	TINO	653	509	1162
7303	BANTAENG	730301	BISSAPPU	7303011001	BONTO MANAI	1681	1653	3334
7303	BANTAENG	730301	BISSAPPU	7303011002	BONTO LEBANG	2048	2096	4144
7303	BANTAENG	730301	BISSAPPU	7303011003	BONTO SUNGGU	4133	3977	8110
7303	BANTAENG	730301	BISSAPPU	7303011004	BONTO  ATU	1883	1966	3849
7303	BANTAENG	730301	BISSAPPU	7303011005	BONTO RITA	2974	3130	6104
7303	BANTAENG	730301	BISSAPPU	7303011006	BONTO LANGKASA	1087	1106	2193
7303	BANTAENG	730301	BISSAPPU	7303011007	BONTO JAYA	1567	1599	3166
7303	BANTAENG	730301	BISSAPPU	7303012008	BONTO JAI	971	983	1954
7303	BANTAENG	730301	BISSAPPU	7303012009	BONTO CINDE	1092	1188	2280
7303	BANTAENG	730301	BISSAPPU	7303012010	BONTO LOE	796	795	1591
7303	BANTAENG	730301	BISSAPPU	7303012012	BONTO SALLUANG	1062	1121	2183
7303	BANTAENG	730302	BANTAENG	7303021001	TAPPANJENG	2467	2525	4992
7303	BANTAENG	730302	BANTAENG	7303021002	PALLANTIKANG	5602	5746	11348
7303	BANTAENG	730302	BANTAENG	7303021003	LETTA	1759	1811	3570
7303	BANTAENG	730302	BANTAENG	7303021004	MALLILINGI	3045	3142	6187
7303	BANTAENG	730302	BANTAENG	7303021005	LEMBANG	3133	3051	6184
7303	BANTAENG	730302	BANTAENG	7303021006	LAMALAKA	2419	2571	4990
7303	BANTAENG	730302	BANTAENG	7303021007	KARATUANG	1232	1187	2419
7303	BANTAENG	730302	BANTAENG	7303021008	ONTO	2398	2435	4833
7303	BANTAENG	730302	BANTAENG	7303022009	KAYU LOE	901	937	1838
7303	BANTAENG	730303	EREMERASA	7303032001	ULUGALUNG	1774	1886	3660
7303	BANTAENG	730303	EREMERASA	7303032002	LONRONG	1607	1605	3212
7303	BANTAENG	730303	EREMERASA	7303032003	BARUA	1764	1762	3526
7303	BANTAENG	730303	EREMERASA	7303032004	KAMPALA	1873	1868	3741
7303	BANTAENG	730303	EREMERASA	7303032005	PA_BENTENGAN	1131	1145	2276
7303	BANTAENG	730303	EREMERASA	7303032006	MAPPILAWING	987	1052	2039
7303	BANTAENG	730303	EREMERASA	7303032007	PA_BUMBUNGAN	900	888	1788
7303	BANTAENG	730303	EREMERASA	7303032008	MAMAMPANG	1040	1100	2140
7303	BANTAENG	730303	EREMERASA	7303032009	PARANGLOE	444	457	901
7303	BANTAENG	730304	TOMPOBULU	7303041001	LEMBANG GANTARANG	2094	2052	4146
7303	BANTAENG	730304	TOMPOBULU	7303041003	BANYORANG	1649	1770	3419
7303	BANTAENG	730304	TOMPOBULU	7303041004	CAMPAGA	1129	1114	2243
7303	BANTAENG	730304	TOMPOBULU	7303041005	ERENG-ERENG	892	1022	1914
7303	BANTAENG	730304	TOMPOBULU	7303042006	LABBO	1814	1911	3725
7303	BANTAENG	730304	TOMPOBULU	7303042007	PATTANETEANG	1000	1028	2028
7303	BANTAENG	730304	TOMPOBULU	7303042008	PATTALLASSANG	1860	1962	3822
7303	BANTAENG	730304	TOMPOBULU	7303042009	BONTO-BONTOA	1060	1128	2188
7303	BANTAENG	730304	TOMPOBULU	7303042010	BONTO TAPPALANG	672	684	1356
7303	BANTAENG	730304	TOMPOBULU	7303042011	BALUMBUNG	1124	1171	2295
7303	BANTAENG	730305	PAJUKUKANG	7303052002	BIANGKEKE	1601	1589	3190
7303	BANTAENG	730305	PAJUKUKANG	7303052003	PA_JUKUKANG	2530	2562	5092
7303	BANTAENG	730305	PAJUKUKANG	7303052004	BIANGLOE	1238	1321	2559
7303	BANTAENG	730305	PAJUKUKANG	7303052005	BORONGLOE	2317	2331	4648
7303	BANTAENG	730305	PAJUKUKANG	7303052006	BARUGA	2822	2896	5718
7303	BANTAENG	730305	PAJUKUKANG	7303052010	NIPA-NIPA	2069	2152	4221
7303	BANTAENG	730305	PAJUKUKANG	7303052012	PAPANLOE	1566	1565	3131
7303	BANTAENG	730305	PAJUKUKANG	7303052013	RAPPOA	923	970	1893
7303	BANTAENG	730305	PAJUKUKANG	7303052014	LUMPANGANG	1632	1652	3284
7303	BANTAENG	730305	PAJUKUKANG	7303052015	BATU KARAENG	574	626	1200
7303	BANTAENG	730306	ULUERE	7303062001	BONTO MARANNU	753	786	1539
7303	BANTAENG	730306	ULUERE	7303062002	BONTO TANGNGA	583	562	1145
7303	BANTAENG	730306	ULUERE	7303062006	BONTO TALLASA	1339	1323	2662
7303	BANTAENG	730306	ULUERE	7303062007	BONTO RANNU	675	653	1328
7303	BANTAENG	730306	ULUERE	7303062010	BONTO DAENG	1042	1098	2140
7303	BANTAENG	730306	ULUERE	7303062011	BONTO LOJONG	1646	1567	3213
7303	BANTAENG	730307	GANTARANG KEKE	7303071001	GANTARANG KEKE	1855	1833	3688
7303	BANTAENG	730307	GANTARANG KEKE	7303071002	TANAH LOE	1386	1481	2867
7303	BANTAENG	730307	GANTARANG KEKE	7303072003	LAYOA	1919	1881	3800
7303	BANTAENG	730307	GANTARANG KEKE	7303072004	BAJIMINASA	1854	1892	3746
7303	BANTAENG	730307	GANTARANG KEKE	7303072005	TOMBOLO	1698	1675	3373
7303	BANTAENG	730307	GANTARANG KEKE	7303072006	KALOLING	1874	1985	3859
7303	BANTAENG	730308	SINOA	7303082001	BONTO TIRO	1323	1361	2684
7303	BANTAENG	730308	SINOA	7303082002	BONTO KARAENG	877	920	1797
7303	BANTAENG	730308	SINOA	7303082003	BONTO MACCINI	995	981	1976
7303	BANTAENG	730308	SINOA	7303082004	BONTO MATE'NE	1745	1781	3526
7303	BANTAENG	730308	SINOA	7303082005	BONTO MAJANNANG	801	847	1648
7303	BANTAENG	730308	SINOA	7303082006	BONTO BULAENG	1253	1233	2486
7302	BULUKUMBA	730201	GANTARANG	7302011001	MATTEKKO	2381	2524	4905
7302	BULUKUMBA	730201	GANTARANG	7302011002	JALANJANG	3141	3262	6403
7302	BULUKUMBA	730201	GANTARANG	7302011003	MARIORENNU	2809	2764	5573
7302	BULUKUMBA	730201	GANTARANG	7302012004	BIALO	1569	1783	3352
7302	BULUKUMBA	730201	GANTARANG	7302012005	BONTO MACINNA	2746	2908	5654
7302	BULUKUMBA	730201	GANTARANG	7302012006	GATTARENG	2280	2328	4608
7302	BULUKUMBA	730201	GANTARANG	7302012007	DAMPANG	2561	2625	5186
7302	BULUKUMBA	730201	GANTARANG	7302012008	BONTO SUNGGU	1452	1594	3046
7302	BULUKUMBA	730201	GANTARANG	7302012009	PALAMBARAE	2137	2124	4261
7302	BULUKUMBA	730201	GANTARANG	7302012010	BONTONYELENG	2433	2494	4927
7302	BULUKUMBA	730201	GANTARANG	7302012011	BENTENG MALEWANG	1477	1557	3034
7302	BULUKUMBA	730201	GANTARANG	7302012012	PADANG	2289	2426	4715
7302	BULUKUMBA	730201	GANTARANG	7302012013	BONTORAJA	2703	2776	5479
7302	BULUKUMBA	730201	GANTARANG	7302012014	PAENRE LAMPOE	2780	2870	5650
7302	BULUKUMBA	730201	GANTARANG	7302012015	BENTENG GATARENG	1818	1962	3780
7302	BULUKUMBA	730201	GANTARANG	7302012016	BUKIT HARAPAN	1897	1912	3809
7302	BULUKUMBA	730201	GANTARANG	7302012017	POLEWALI	4635	4469	9104
7302	BULUKUMBA	730201	GANTARANG	7302012018	BONTOMASILA	2078	2082	4160
7302	BULUKUMBA	730201	GANTARANG	7302012019	BAROMBONG	973	1050	2023
7302	BULUKUMBA	730201	GANTARANG	7302012020	BUKIT TINGGI	1651	1663	3314
7302	BULUKUMBA	730201	GANTARANG	7302012021	TACCORONG	377	367	744
7302	BULUKUMBA	730202	UJUNG BULU	7302021001	TANAH KONGKONG	3470	3589	7059
7302	BULUKUMBA	730202	UJUNG BULU	7302021002	BENTENGNGE	2754	2903	5657
7302	BULUKUMBA	730202	UJUNG BULU	7302021003	TERANG-TERANG	1573	1659	3232
7302	BULUKUMBA	730202	UJUNG BULU	7302021004	KALUMEME	3738	3804	7542
7302	BULUKUMBA	730202	UJUNG BULU	7302021005	BINTARORE	2720	2766	5486
7302	BULUKUMBA	730202	UJUNG BULU	7302021006	KASIMPURENG	2250	2299	4549
7302	BULUKUMBA	730202	UJUNG BULU	7302021007	CAILE	7300	7383	14683
7302	BULUKUMBA	730202	UJUNG BULU	7302021008	L O K A	2993	3083	6076
7302	BULUKUMBA	730202	UJUNG BULU	7302021009	ELA ELA	2438	2494	4932
7302	BULUKUMBA	730203	BONTO BAHARI	7302031001	TANAH LEMO	2825	2898	5723
7302	BULUKUMBA	730203	BONTO BAHARI	7302031002	SAPOLOHE	3620	3705	7325
7302	BULUKUMBA	730203	BONTO BAHARI	7302031003	BENJALA	2367	2472	4839
7302	BULUKUMBA	730203	BONTO BAHARI	7302031004	TANAH BERU	1457	1443	2900
7302	BULUKUMBA	730203	BONTO BAHARI	7302032005	B I R A	1945	2157	4102
7302	BULUKUMBA	730203	BONTO BAHARI	7302032006	A R A	1674	1746	3420
7302	BULUKUMBA	730203	BONTO BAHARI	7302032007	DARUBIAH	1626	1871	3497
7302	BULUKUMBA	730203	BONTO BAHARI	7302032008	LEMBANNA	1381	1364	2745
7302	BULUKUMBA	730204	BONTOTIRO	7302041001	EKATIRO	2132	2361	4493
7302	BULUKUMBA	730204	BONTOTIRO	7302042002	DWI TIRO	1358	1395	2753
7302	BULUKUMBA	730204	BONTOTIRO	7302042003	TRITIRO	1380	1496	2876
7302	BULUKUMBA	730204	BONTOTIRO	7302042004	BATANG	1623	1799	3422
7302	BULUKUMBA	730204	BONTOTIRO	7302042005	BONTO TANGNGA	2139	2428	4567
7302	BULUKUMBA	730204	BONTOTIRO	7302042006	CARAMMING	2075	2292	4367
7302	BULUKUMBA	730204	BONTOTIRO	7302042007	TAMALANREA	1560	1679	3239
7302	BULUKUMBA	730204	BONTOTIRO	7302042008	BONTO BARUA	1016	1116	2132
7302	BULUKUMBA	730204	BONTOTIRO	7302042009	PAKUBALAHO	692	717	1409
7302	BULUKUMBA	730204	BONTOTIRO	7302042010	BONTU MARANNU	1124	1154	2278
7302	BULUKUMBA	730204	BONTOTIRO	7302042011	BONTO BULAENG	685	751	1436
7302	BULUKUMBA	730204	BONTOTIRO	7302042012	BUHUNG BUNDANG	1427	1501	2928
7302	BULUKUMBA	730204	BONTOTIRO	7302042013	LAMANDA	28	15	43
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302051001	TANUNTUNG	2560	2689	5249
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302051002	BONTO KAMASE	2809	3041	5850
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302052003	KARASSING	1956	2098	4054
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302052004	SINGA	2208	2478	4686
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302052005	GUNTURU	2343	2508	4851
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302052006	BORONG	1777	1925	3702
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302052007	TUGONDENG	2700	2946	5646
7302	BULUKUMBA	730205	HERO LANGE-LANGE	7302052008	PATARO	1834	1994	3828
7302	BULUKUMBA	730206	KAJANG	7302061001	TANAH JAYA	3953	4086	8039
7302	BULUKUMBA	730206	KAJANG	7302061002	LAIKANG	1429	1549	2978
7302	BULUKUMBA	730206	KAJANG	7302062003	TAMBANGAN	2302	2522	4824
7302	BULUKUMBA	730206	KAJANG	7302062004	LEMBANNA	1938	1962	3900
7302	BULUKUMBA	730206	KAJANG	7302062005	POSSI TANAH	1046	1070	2116
7302	BULUKUMBA	730206	KAJANG	7302062006	TANAH TOWA	2053	2284	4337
7302	BULUKUMBA	730206	KAJANG	7302062007	BONTO BIRAENG	1090	1077	2167
7302	BULUKUMBA	730206	KAJANG	7302062008	LEMBANG	1439	1556	2995
7302	BULUKUMBA	730206	KAJANG	7302062009	BATUNILAMUNG	1042	1034	2076
7302	BULUKUMBA	730206	KAJANG	7302062010	MATTOANGING	1081	1185	2266
7302	BULUKUMBA	730206	KAJANG	7302062011	MALLELENG	1043	1099	2142
7302	BULUKUMBA	730206	KAJANG	7302062012	BONTO BAJI	2584	2626	5210
7302	BULUKUMBA	730206	KAJANG	7302062013	BONTORANNU	1248	1331	2579
7302	BULUKUMBA	730206	KAJANG	7302062014	PATTIROANG	1030	1089	2119
7302	BULUKUMBA	730206	KAJANG	7302062015	SAPANANG	1097	1004	2101
7302	BULUKUMBA	730206	KAJANG	7302062016	SANGKALA	1433	1393	2826
7302	BULUKUMBA	730206	KAJANG	7302062017	LEMBANGLOHE	1296	1421	2717
7302	BULUKUMBA	730206	KAJANG	7302062019	PANTAMA	1366	1409	2775
7302	BULUKUMBA	730206	KAJANG	7302062118	LOLISANG	1307	1333	2640
7302	BULUKUMBA	730207	BULUKUMPA	7302071001	TANETE	3260	3387	6647
7302	BULUKUMBA	730207	BULUKUMPA	7302071002	JAWI - JAWI	3014	3048	6062
7302	BULUKUMBA	730207	BULUKUMPA	7302071003	BALLASARAJA	1991	2082	4073
7302	BULUKUMBA	730207	BULUKUMPA	7302072004	BONTO BULAENG	1986	2160	4146
7302	BULUKUMBA	730207	BULUKUMPA	7302072005	BULO-BULO	1938	2079	4017
7302	BULUKUMBA	730207	BULUKUMPA	7302072006	BONTO MINASA	2037	2161	4198
7302	BULUKUMBA	730207	BULUKUMPA	7302072007	BALANG TAROANG	1335	1431	2766
7302	BULUKUMBA	730207	BULUKUMPA	7302072008	BARUGAE	1749	1748	3497
7302	BULUKUMBA	730207	BULUKUMPA	7302072009	SALASSAE	2009	1953	3962
7302	BULUKUMBA	730207	BULUKUMPA	7302072010	KAMBUNO	2096	2243	4339
7302	BULUKUMBA	730207	BULUKUMPA	7302072011	JOJJOLO	2558	2752	5310
7302	BULUKUMBA	730207	BULUKUMPA	7302072012	SAPO BONTO	2410	2433	4843
7302	BULUKUMBA	730207	BULUKUMPA	7302072013	TIBONA	2201	2098	4299
7302	BULUKUMBA	730207	BULUKUMPA	7302072014	BALANG PESOANG	1551	1474	3025
7302	BULUKUMBA	730207	BULUKUMPA	7302072015	BATULOHE	1051	1130	2181
7302	BULUKUMBA	730207	BULUKUMPA	7302072016	BONTOMANGIRING	1251	1382	2633
7302	BULUKUMBA	730207	BULUKUMPA	7302072017	BARUGA RIATTANG	315	344	659
7302	BULUKUMBA	730208	KINDANG	7302082001	BORONG RAPPOA	2431	2473	4904
7302	BULUKUMBA	730208	KINDANG	7302082002	MATTIROWALIE	2352	2362	4714
7302	BULUKUMBA	730208	KINDANG	7302082003	KINDANG	2641	2637	5278
7302	BULUKUMBA	730208	KINDANG	7302082004	ANRIHUA	2509	2536	5045
7302	BULUKUMBA	730208	KINDANG	7302082005	TAMAONA	1601	1737	3338
7302	BULUKUMBA	730208	KINDANG	7302082006	BENTENG PALIOI	2908	2944	5852
7302	BULUKUMBA	730208	KINDANG	7302082007	BALIBO	1766	1790	3556
7302	BULUKUMBA	730208	KINDANG	7302082008	GARUNTUNGAN	1693	1734	3427
7302	BULUKUMBA	730208	KINDANG	7302082009	ORO GADING	743	779	1522
7302	BULUKUMBA	730208	KINDANG	7302082010	SIPAENDRE	125	126	251
7302	BULUKUMBA	730208	KINDANG	7302082011	KAHAYYA	29	28	57
7302	BULUKUMBA	730208	KINDANG	7302082012	SOMBA PALIOI	7	7	14
7302	BULUKUMBA	730208	KINDANG	7302082013	SOPA	15	11	26
7302	BULUKUMBA	730209	UJUNG LOE	7302092001	DANNUANG	2707	2859	5566
7302	BULUKUMBA	730209	UJUNG LOE	7302092002	GARANTA	2587	2852	5439
7302	BULUKUMBA	730209	UJUNG LOE	7302092003	BALLEANGING	2618	2771	5389
7302	BULUKUMBA	730209	UJUNG LOE	7302092004	BALONG	2200	2210	4410
7302	BULUKUMBA	730209	UJUNG LOE	7302092005	SEPPANG	3002	3086	6088
7302	BULUKUMBA	730209	UJUNG LOE	7302092006	MANYAMPA	2619	2762	5381
7302	BULUKUMBA	730209	UJUNG LOE	7302092007	TAMATTO	2716	2818	5534
7302	BULUKUMBA	730209	UJUNG LOE	7302092008	PADANG LOANG	1778	1813	3591
7302	BULUKUMBA	730209	UJUNG LOE	7302092009	MANJALLING	1414	1481	2895
7302	BULUKUMBA	730209	UJUNG LOE	7302092010	LONRONG	836	866	1702
7302	BULUKUMBA	730209	UJUNG LOE	7302092011	SALEMBA	2206	2377	4583
7302	BULUKUMBA	730209	UJUNG LOE	7302092012	BIJAWANG	1933	2052	3985
7302	BULUKUMBA	730209	UJUNG LOE	7302092013	PACCARAMMENGANG	139	137	276
7302	BULUKUMBA	730210	RILAU ALE	7302102001	BONTOMANAI	2396	2535	4931
7302	BULUKUMBA	730210	RILAU ALE	7302102002	PALAMPANG	1974	2150	4124
7302	BULUKUMBA	730210	RILAU ALE	7302102003	BONTOBANGUN	1991	2125	4116
7302	BULUKUMBA	730210	RILAU ALE	7302102004	KARAMA	2079	2197	4276
7302	BULUKUMBA	730210	RILAU ALE	7302102005	BONTOLOHE	1649	1854	3503
7302	BULUKUMBA	730210	RILAU ALE	7302102006	BAJIMINASA	2208	2287	4495
7302	BULUKUMBA	730210	RILAU ALE	7302102007	BONTO MATENE	1309	1293	2602
7302	BULUKUMBA	730210	RILAU ALE	7302102008	TANAH HARAPAN	2574	2706	5280
7302	BULUKUMBA	730210	RILAU ALE	7302102009	BATUKAROPA	1948	2076	4024
7302	BULUKUMBA	730210	RILAU ALE	7302102010	BONTOHARU	1622	1713	3335
7302	BULUKUMBA	730210	RILAU ALE	7302102011	SWATANI	1692	1787	3479
7302	BULUKUMBA	730210	RILAU ALE	7302102012	BULOLOHE	1422	1470	2892
7302	BULUKUMBA	730210	RILAU ALE	7302102013	ANRANG	1828	1838	3666
7302	BULUKUMBA	730210	RILAU ALE	7302102014	PANGALLOANG	827	872	1699
7302	BULUKUMBA	730210	RILAU ALE	7302102015	TOPANDA	727	747	1474
7301	SELAYAR	730101	BENTENG	7301011001	BENTENG UTARA	2645	2790	5435
7301	SELAYAR	730101	BENTENG	7301011002	BENTENG	5468	5847	11315
7301	SELAYAR	730101	BENTENG	7301011003	BENTENG SELATAN	3646	3819	7465
7301	SELAYAR	730102	BONTOHARU	7301021001	PUTABANGUN	905	931	1836
7301	SELAYAR	730102	BONTOHARU	7301021002	BONTOBANGUN	907	982	1889
7301	SELAYAR	730102	BONTOHARU	7301022003	BONTOSUNGGU	951	1012	1963
7301	SELAYAR	730102	BONTOHARU	7301022004	BONTOBORUSU	838	831	1669
7301	SELAYAR	730102	BONTOHARU	7301022005	BONTOLEBANG	459	449	908
7301	SELAYAR	730102	BONTOHARU	7301022006	BONTOTANGKA	717	722	1439
7301	SELAYAR	730102	BONTOHARU	7301022007	KAHU-KAHU	975	984	1959
7301	SELAYAR	730102	BONTOHARU	7301022008	KALEPADANG	796	828	1624
7301	SELAYAR	730103	BONTOMATENE	7301031001	BATANGMATA	716	780	1496
7301	SELAYAR	730103	BONTOMATENE	7301031002	BATANGMATA SAPO	518	567	1085
7301	SELAYAR	730103	BONTOMATENE	7301032003	PAMATATA	406	487	893
7301	SELAYAR	730103	BONTOMATENE	7301032004	TANETE	1021	1217	2238
7301	SELAYAR	730103	BONTOMATENE	7301032005	BONGAIYA	856	916	1772
7301	SELAYAR	730103	BONTOMATENE	7301032006	KAYU BAUK	486	561	1047
7301	SELAYAR	730103	BONTOMATENE	7301032007	BARAT LAMBONGAN	471	522	993
7301	SELAYAR	730103	BONTOMATENE	7301032008	BONTONASALUK	752	861	1613
7301	SELAYAR	730103	BONTOMATENE	7301032009	ONTO	454	513	967
7301	SELAYAR	730103	BONTOMATENE	7301032010	MAHARAYYA	383	371	754
7301	SELAYAR	730103	BONTOMATENE	7301032011	MENARA INDAH	349	389	738
7301	SELAYAR	730103	BONTOMATENE	7301032015	TAMALANREA	342	380	722
7301	SELAYAR	730104	BONTO MANAI	7301042001	PARAK	1291	1281	2572
7301	SELAYAR	730104	BONTO MANAI	7301042002	BARUGAIYA	712	744	1456
