kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	BELUM_TIDAK_BEKERJA	MENGURUS_RUMAH_TANGGA	PELAJAR_MAHASISWA	PENSIUNAN	PEGAWAI_NEGERI_SIPIL	TENTARA_NASIONAL_INDONESIA	KEPOLISIAN_RI	PERDAGANGAN	PETANI_PEKEBUN	PETERNAK	NELAYAN_PERIKANAN	INDUSTRI	KONSTRUKSI	TRANSPORTASI	KARYAWAN_SWASTA	KARYAWAN_BUMN	KARYAWAN_BUMD	KARYAWAN_HONORER	BURUH_HARIAN_LEPAS	BURUH_TANI_PERKEBUNAN	BURUH_NELAYAN_PERIKANAN	BURUH_PETERNAKAN	PEMBANTU_RUMAH_TANGGA	TUKANG_CUKUR	TUKANG_LISTRIK	TUKANG_BATU	TUKANG_KAYU	TUKANG_SOL_SEPATU	TUKANG_LAS_PANDAI_BESI	TUKANG_JAHIT	TUKANG_GIGI	PENATA_RIAS	PENATA_BUSANA	PENATA_RAMBUT	MEKANIK	SENIMAN	TABIB	PARAJI	PERANCANG_BUSANA	PENTERJEMAH	IMAM_MESJID	PENDETA	PASTOR	WARTAWAN	USTADZ_MUBALIGH	JURU_MASAK	PROMOTOR_ACARA	ANGGOTA_DPR_RI	ANGGOTA_DPD	ANGGOTA_BPK	PRESIDEN	WAKIL_PRESIDEN	ANGGOTA_MAHKAMAH_KONSTITUSI	ANGGOTA_KABINET_KEMENTERIAN	DUTA_BESAR	GUBERNUR	WAKIL_GUBERNUR	BUPATI	WAKIL_BUPATI	WALIKOTA	WAKIL_WALIKOTA	ANGGOTA_DPRD_PROVINSI	ANGGOTA_DPRD_KABUPATEN_KOTA	DOSEN	GURU	PILOT	PENGACARA	NOTARIS	ARSITEK	AKUNTAN	KONSULTAN	DOKTER	BIDAN	PERAWAT	APOTEKER	PSIKIATER_PSIKOLOG	PENYIAR_TELEVISI	PENYIAR_RADIO	PELAUT	PENELITI	SOPIR	PIALANG	PARANORMAL	PEDAGANG	PERANGKAT_DESA	KEPALA_DESA	BIARAWATI	WIRASWASTA	LAINNYA	JML_DUK
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172004	TAMPAN BONGA	1696	1670	1207	565	823	19	31	3	1	0	528	0	0	0	0	1	15	0	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	138	4	3366
7326	TORAJA UTARA	732618	RANTEBUA	7326181001	BOKIN	1719	1607	1234	613	711	20	21	0	1	0	597	0	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	63	5	3326
7326	TORAJA UTARA	732618	RANTEBUA	7326181002	BUANGIN	571	616	486	86	178	3	16	1	0	0	393	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	1187
7326	TORAJA UTARA	732618	RANTEBUA	7326182001	RANTEBUA	942	916	599	226	492	7	25	0	0	0	439	1	0	0	0	0	4	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	34	12	1858
7326	TORAJA UTARA	732618	RANTEBUA	7326182003	PITUNG PENANIAN	931	862	807	244	217	0	9	1	0	0	428	0	0	0	0	0	13	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	5	0	0	0	0	0	0	52	2	1793
7326	TORAJA UTARA	732618	RANTEBUA	7326182004	MAKUAN PARE	502	452	448	153	129	1	4	0	0	0	204	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	954
7326	TORAJA UTARA	732618	RANTEBUA	7326182006	RANTEBUA SUMALU	625	606	550	79	165	7	5	0	0	0	386	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	19	5	1231
7326	TORAJA UTARA	732618	RANTEBUA	7326182007	RANTEBUA SANGGALANGI	819	774	682	287	244	0	10	0	0	0	334	1	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	20	2	1593
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192001	SULOARA'	1918	1645	1906	471	518	23	20	1	3	1	490	0	1	0	0	0	27	1	1	7	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	71	1	3563
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192002	SESEAN MATALLO	872	781	590	237	456	10	20	0	0	0	254	0	1	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	35	0	1653
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192003	LANDORUNDUN	631	606	585	169	213	7	18	0	0	0	217	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	1	1237
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192004	TONGA RIU	999	924	665	281	561	9	7	1	1	0	306	0	0	0	0	0	1	0	0	0	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	5	0	0	1	1	0	0	31	2	1923
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192005	LEMPO	1001	903	701	213	371	15	16	1	0	0	496	2	0	0	0	0	9	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	53	2	1904
7326	TORAJA UTARA	732620	KAPALA PITU	7326201003	POLOPADANG	556	510	316	153	313	10	20	0	0	0	147	0	0	0	0	1	12	0	0	5	4	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	2	1	0	32	11	1066
7326	TORAJA UTARA	732620	KAPALA PITU	7326202001	BENTENG KA'DO	1017	928	760	296	406	5	24	0	0	1	369	1	0	0	0	0	5	1	0	6	7	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	1	0	1	0	34	3	1945
7326	TORAJA UTARA	732620	KAPALA PITU	7326202002	SIKUKU'	725	647	472	229	343	9	9	0	0	0	234	1	0	0	0	0	16	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	43	2	1372
7326	TORAJA UTARA	732620	KAPALA PITU	7326202004	KANTUN POYA	487	482	426	162	176	0	4	0	0	0	169	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	9	1	969
7326	TORAJA UTARA	732620	KAPALA PITU	7326202005	KAPALA PITU	685	645	606	222	193	13	19	0	0	1	198	0	0	1	0	0	8	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	6	0	0	0	0	1	0	34	3	1330
7326	TORAJA UTARA	732620	KAPALA PITU	7326202006	BENTENG MAMULLU	810	780	592	239	405	6	7	0	0	0	285	1	0	0	0	0	7	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	35	2	1590
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326211002	BATU LOTONG	890	810	984	108	104	3	10	0	0	0	440	0	0	0	0	0	3	0	0	3	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	10	1700
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212001	AWAN	728	726	589	216	234	8	5	0	0	0	281	1	0	0	0	1	16	0	0	3	50	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0	1454
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212003	BUNTU KARUA	1156	1058	726	158	615	3	17	0	1	0	653	0	0	0	0	0	6	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	20	2	2214
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212004	LONDONGBIANG	1067	989	847	263	390	1	2	0	0	1	488	0	0	0	0	0	10	0	0	4	11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	25	1	2056
7371	MAKASSAR	737101	MARISO	7371011001	BONTORANNU	3601	3399	2802	1366	838	50	113	6	6	229	8	2	80	0	1	4	472	25	1	23	536	3	29	0	4	1	0	7	2	0	1	4	0	0	0	1	0	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	7	0	1	1	1	0	0	10	0	0	1	0	0	0	8	0	40	1	0	2	0	0	3	299	0	7000
7371	MAKASSAR	737101	MARISO	7371011002	MATTOANGIN	2179	2257	1349	807	762	73	148	3	10	98	1	0	9	0	1	0	551	29	4	10	289	2	6	1	25	1	1	3	1	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	22	0	0	4	1	0	1	14	1	3	0	0	0	0	4	0	19	0	1	3	0	0	0	158	0	4436
7371	MAKASSAR	737101	MARISO	7371011003	KUNJUNG MAE	2829	2928	2114	956	817	112	136	30	16	212	3	1	4	0	1	2	644	47	1	18	204	1	7	0	19	2	2	9	0	0	0	8	0	0	0	0	0	0	0	0	0	1	1	10	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	3	3	0	0	1	16	0	4	0	1	0	3	8	2	8	0	4	7	0	0	0	289	0	5757
7371	MAKASSAR	737101	MARISO	7371011004	LETTE	5878	5954	4212	2371	1724	95	167	26	18	303	12	0	9	2	3	0	755	29	6	28	1311	0	4	0	5	0	2	10	1	0	2	9	0	3	1	2	4	3	0	1	0	0	1	1	0	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	29	0	1	0	0	0	1	7	0	8	0	0	0	0	10	0	30	1	2	14	0	0	3	585	0	11832
7371	MAKASSAR	737101	MARISO	7371011005	PANAMBUNGAN	6958	6791	4541	2438	2440	235	385	680	27	298	9	1	55	0	0	2	955	25	12	51	824	2	22	1	17	1	0	10	5	0	1	2	0	4	0	1	3	3	0	0	0	0	1	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	71	0	2	1	1	1	3	9	8	20	0	0	0	0	11	0	21	0	2	3	0	0	5	524	0	13749
7371	MAKASSAR	737101	MARISO	7371011006	MARISO	5262	5143	3600	1831	1807	132	201	11	22	230	9	0	30	0	3	2	1026	30	7	32	708	0	10	1	21	0	0	9	1	1	5	7	0	4	0	0	5	2	0	0	1	0	3	0	9	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	39	0	3	2	3	0	3	7	1	8	0	0	0	0	14	0	30	0	2	8	0	0	0	507	0	10405
7371	MAKASSAR	737101	MARISO	7371011007	MARIO	2938	2992	1926	999	962	102	188	41	10	124	0	1	0	1	1	3	794	31	6	20	280	3	1	0	11	0	0	8	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	36	0	2	1	1	1	3	11	1	4	1	0	0	2	12	0	6	0	0	11	0	0	1	307	0	5930
7371	MAKASSAR	737101	MARISO	7371011008	KAMPUNG BUYANG	2449	2407	1918	827	580	36	148	0	39	136	2	0	13	0	0	0	404	34	3	15	333	0	8	1	10	0	0	3	1	0	0	3	0	0	0	0	2	2	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	0	2	0	0	0	0	4	0	3	0	0	0	0	2	1	12	0	0	8	0	0	0	275	0	4856
7371	MAKASSAR	737101	MARISO	7371011009	TAMARUNANG	4253	4060	2880	1307	1509	125	217	19	21	354	10	0	2	0	0	7	658	22	6	32	535	6	3	1	4	3	3	4	0	0	0	39	0	1	0	0	4	1	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	43	0	5	1	1	0	0	7	1	10	2	0	1	0	14	2	42	0	0	17	0	2	0	371	0	8313
7371	MAKASSAR	737102	MAMAJANG	7371021001	SAMBUNG JAWA	6393	6368	4369	2070	2229	225	305	20	13	265	8	1	8	1	4	4	1265	38	3	30	751	3	6	1	14	1	2	9	9	0	4	39	1	3	0	1	10	1	0	0	0	0	0	8	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	48	0	4	1	1	0	7	11	1	8	0	0	0	1	27	0	43	0	2	20	0	0	3	837	0	12761
7371	MAKASSAR	737102	MAMAJANG	7371021002	PARANG	4019	4061	2917	1408	1285	107	213	4	9	103	6	0	1	1	1	3	818	25	4	25	618	0	0	1	19	2	3	17	5	3	1	9	1	1	0	1	6	1	0	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	37	0	2	0	3	0	1	18	4	9	3	0	0	0	11	0	27	0	2	3	0	0	6	314	0	8080
7371	MAKASSAR	737102	MAMAJANG	7371021003	MAMAJANG LUAR	2378	2340	1525	689	872	111	138	72	23	79	0	0	0	0	1	0	633	24	0	17	135	0	0	0	6	1	1	0	0	0	0	10	0	2	0	1	4	0	0	0	0	0	2	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	0	1	1	0	0	0	9	1	10	0	0	1	0	5	0	12	0	1	4	0	0	3	285	0	4718
7371	MAKASSAR	737102	MAMAJANG	7371021004	MAMAJANG DALAM	1945	2098	1249	615	806	55	139	1	3	106	1	0	0	0	4	2	498	13	1	11	108	0	1	0	20	0	1	1	1	0	0	5	0	0	0	3	2	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	20	0	1	3	1	0	1	14	0	3	1	0	1	0	3	0	17	0	0	8	0	0	0	310	0	4043
7371	MAKASSAR	737102	MAMAJANG	7371021005	MARICAYA SELATAN	2918	2948	2160	908	900	112	187	11	16	87	0	1	0	0	2	1	676	26	5	18	277	0	0	0	9	0	0	4	0	1	2	1	0	0	0	5	4	1	0	0	0	0	1	6	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	27	0	0	1	1	0	1	12	1	7	0	0	0	1	11	0	18	0	0	5	0	0	2	339	0	5866
7371	MAKASSAR	737102	MAMAJANG	7371021006	BONTO LEBANG	2159	2257	1647	728	761	46	83	3	5	83	1	0	0	0	3	1	356	9	0	21	250	0	1	0	4	1	2	4	0	0	0	4	0	0	0	0	2	1	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	23	0	1	0	0	0	1	10	0	4	0	0	0	0	5	1	13	0	0	10	0	0	0	319	0	4416
7371	MAKASSAR	737102	MAMAJANG	7371021007	PA_BATANG	3028	3125	2144	965	973	239	289	253	13	73	5	0	0	0	1	1	663	16	1	28	100	0	0	0	5	0	1	2	0	1	2	0	3	0	0	1	2	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	41	0	1	0	0	0	0	8	0	21	1	0	0	0	13	1	22	0	0	2	0	0	2	248	0	6153
7371	MAKASSAR	737102	MAMAJANG	7371021008	BONTO BIRAENG	2252	2281	1329	696	838	114	200	27	6	68	3	0	1	0	3	1	607	26	2	22	181	1	0	0	19	1	0	2	1	0	1	4	0	1	0	2	2	1	0	0	0	0	0	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	2	2	3	0	4	16	2	6	3	0	0	0	4	0	8	0	0	3	0	0	4	272	0	4533
7371	MAKASSAR	737102	MAMAJANG	7371021009	LABUANG BAJI	911	959	601	256	300	52	89	1	5	33	0	0	0	0	1	0	267	9	3	8	37	0	0	0	6	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	0	1	0	0	0	1	5	0	4	0	0	0	0	1	0	4	0	0	0	0	0	2	151	0	1870
7371	MAKASSAR	737102	MAMAJANG	7371021010	MANDALA	2044	2125	1534	711	628	48	87	5	28	101	1	1	0	0	0	0	419	10	1	11	200	1	0	0	7	0	0	1	2	0	1	8	0	2	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	19	0	1	0	0	1	4	8	0	3	1	0	0	0	4	0	12	0	0	8	0	0	2	282	0	4169
7371	MAKASSAR	737102	MAMAJANG	7371021011	TAMPARANG KEKE	3301	3227	2360	1063	1051	94	188	191	11	105	6	0	0	1	0	3	585	13	1	21	412	0	1	0	7	0	4	5	1	0	0	6	0	0	0	0	2	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	48	0	2	1	0	1	0	13	1	11	1	0	0	0	4	0	16	0	0	6	0	0	0	277	0	6528
7371	MAKASSAR	737102	MAMAJANG	7371021012	BAJI MAPPAKASUNGG	2435	2551	1555	780	969	106	219	24	9	155	0	0	0	1	1	3	584	13	1	19	144	1	1	0	9	3	1	2	5	0	0	6	0	3	0	2	4	2	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	30	0	2	1	2	0	3	6	2	1	4	0	0	0	7	1	9	0	0	8	0	0	1	268	0	4986
7371	MAKASSAR	737102	MAMAJANG	7371021013	KARANG ANYAR	2230	2285	1485	781	834	94	134	5	7	81	2	0	0	0	0	0	476	17	1	21	216	1	0	0	10	0	0	3	0	0	2	4	0	0	0	2	1	0	0	0	0	0	1	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	17	0	1	1	1	0	0	2	1	9	2	0	0	0	5	0	16	0	0	9	0	0	0	256	0	4515
7371	MAKASSAR	737103	MAKASSAR	7371031001	MARICAYA	3793	3896	2394	1037	1453	111	251	8	12	413	7	0	5	1	4	1	1266	36	5	26	120	1	2	1	33	1	0	4	0	0	0	1	0	2	0	5	6	5	0	0	0	0	1	5	2	6	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	20	38	0	2	3	2	0	2	22	0	4	2	0	0	0	8	0	18	4	0	1	0	0	4	330	0	7689
7371	MAKASSAR	737103	MAKASSAR	7371031002	BARA-BARAYA	4265	4134	3517	1410	1141	132	184	45	19	198	6	1	1	1	2	0	814	22	1	26	552	4	3	0	9	0	2	16	6	0	1	6	0	2	0	1	3	3	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	43	0	0	0	0	0	1	1	0	6	0	0	0	0	12	0	14	0	0	13	0	0	0	173	0	8399
7371	MAKASSAR	737103	MAKASSAR	7371031003	MARADEKAYA	2357	2423	1780	837	725	52	77	0	5	174	6	1	2	0	0	1	571	10	1	9	255	0	1	0	13	1	1	6	2	0	2	5	0	1	0	1	7	0	0	0	0	0	1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	0	2	0	0	0	1	8	2	8	1	0	0	0	5	0	13	0	0	4	0	0	1	148	0	4780
7371	MAKASSAR	737103	MAKASSAR	7371031004	LARIANG BANGI	2743	2997	1759	925	1026	51	109	4	1	274	1	1	0	1	1	2	1092	10	2	11	112	0	1	0	20	4	2	0	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	41	0	0	0	0	0	2	10	0	4	1	0	0	0	4	0	2	0	0	7	0	0	0	241	0	5740
7371	MAKASSAR	737103	MAKASSAR	7371031005	MACCINI	4864	4836	3610	1642	1594	90	240	11	23	534	6	0	2	0	2	0	745	16	4	33	515	0	0	2	7	0	0	4	6	1	0	5	0	0	0	1	5	1	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	54	0	1	1	1	0	2	7	1	4	1	0	0	0	4	0	33	0	1	12	0	0	1	455	0	9700
7371	MAKASSAR	737103	MAKASSAR	7371031006	MARICAYA BARU	4246	4193	2854	1520	1437	77	135	21	3	366	2	0	1	1	1	2	699	17	0	20	793	1	2	1	34	3	1	17	1	0	1	7	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	26	0	2	1	0	0	1	25	0	2	2	0	0	0	11	0	19	0	0	14	0	0	0	302	0	8439
7371	MAKASSAR	737103	MAKASSAR	7371031007	BARA-BARAYA TIMUR	4661	4559	3223	1611	1648	102	177	6	11	447	11	0	2	2	2	3	629	9	2	30	851	5	4	0	6	0	0	6	1	0	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	27	0	1	0	2	0	1	0	4	5	1	0	0	1	11	0	29	0	0	23	0	0	1	312	0	9220
7371	MAKASSAR	737103	MAKASSAR	7371031008	BARA-BARAYA SELAT	4259	4190	3478	1483	1112	72	122	4	9	256	6	0	1	4	1	0	732	10	1	16	778	1	3	1	12	1	0	7	7	0	1	4	1	4	0	3	4	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	27	0	0	0	0	0	1	2	0	12	0	0	0	0	8	0	13	0	0	13	0	0	0	230	0	8449
7371	MAKASSAR	737103	MAKASSAR	7371031009	MARADEKAYA SELATA	1394	1440	965	416	526	39	64	21	2	140	0	0	0	0	0	0	351	6	1	10	70	0	0	0	20	2	0	3	0	1	0	3	0	0	0	2	2	4	0	0	0	0	0	8	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	1	1	0	0	1	2	0	4	1	0	0	0	5	0	3	0	0	5	0	0	0	137	0	2834
7371	MAKASSAR	737103	MAKASSAR	7371031010	BARANA	4803	4769	3422	1688	1558	93	177	10	20	452	5	0	2	1	3	2	762	16	0	21	775	2	1	1	25	0	1	9	5	1	0	5	0	2	0	0	5	4	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21	0	3	0	1	0	0	13	0	5	1	0	0	0	10	0	48	0	0	24	0	0	0	362	1	9572
7371	MAKASSAR	737103	MAKASSAR	7371031011	MACCINI PARANG	5381	5281	3924	1929	1724	119	184	7	16	536	4	0	0	1	3	10	627	13	7	41	906	3	2	0	14	1	1	3	3	0	0	11	0	1	1	1	2	2	0	0	0	0	0	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	41	0	2	1	0	2	2	4	2	3	0	0	0	0	1	0	27	0	0	14	0	0	0	450	2	10662
7371	MAKASSAR	737103	MAKASSAR	7371031012	MACCINI GUSUNG	5024	4983	3498	1884	1623	79	119	9	17	469	6	2	2	2	0	8	596	10	1	14	1163	3	1	1	10	0	0	10	5	0	2	2	0	1	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	35	0	0	0	0	0	0	4	1	8	0	1	0	0	9	0	43	0	0	10	0	0	0	345	0	10007
