kdkab	namakab	kdkec	namakec	kdkel	desakel	pra_sekolah	sd_sederajat	sltp_sederajat	slta_sederajat	perguruan_tinggi	
7304	JENEPONTO	730401	BANGKALA	7304012007	PUNAGAYA	97	483	308	260	2264
7304	JENEPONTO	730401	BANGKALA	7304012008	MALLASORO	230	582	341	294	2916
7304	JENEPONTO	730401	BANGKALA	7304012009	KAPITA	466	742	392	337	3347
7304	JENEPONTO	730401	BANGKALA	7304012010	MARAYOKA	147	448	259	229	1861
7304	JENEPONTO	730401	BANGKALA	7304012011	JENETALLASA	313	472	260	243	2732
7304	JENEPONTO	730401	BANGKALA	7304012012	TOMBO-TOMBOLO	196	369	230	183	2027
7304	JENEPONTO	730401	BANGKALA	7304012013	GUNUNG SILANU	233	415	252	236	1942
7304	JENEPONTO	730401	BANGKALA	7304012014	BONTOMANAI	127	399	217	208	1925
7304	JENEPONTO	730402	TAMALATEA	7304021001	BONTOTANG	276	655	328	339	3548
7304	JENEPONTO	730402	TAMALATEA	7304021002	TONROKASSI	130	517	349	261	2742
7304	JENEPONTO	730402	TAMALATEA	7304021003	TONROKASSI BARAT	98	259	181	152	1646
7304	JENEPONTO	730402	TAMALATEA	7304021004	TONROKASSI TIMUR	94	324	201	221	1806
7304	JENEPONTO	730402	TAMALATEA	7304021005	TAMAN ROY	100	282	160	126	1701
7304	JENEPONTO	730402	TAMALATEA	7304021006	MANJANGLOE	45	140	95	73	803
7304	JENEPONTO	730402	TAMALATEA	7304022007	BORONGTAL	139	331	185	171	1417
7304	JENEPONTO	730402	TAMALATEA	7304022008	BONTOSUNGGU	136	425	228	202	1995
7304	JENEPONTO	730402	TAMALATEA	7304022009	TURATEA	123	225	116	94	1160
7304	JENEPONTO	730402	TAMALATEA	7304022010	KARELAYU	62	130	80	75	1054
7304	JENEPONTO	730402	TAMALATEA	7304022011	BONTOJAI	102	253	138	135	1164
7304	JENEPONTO	730402	TAMALATEA	7304022012	TURATEA TIMUR	83	277	155	120	1034
7304	JENEPONTO	730403	BINAMU	7304031001	PABIRINGA	336	511	247	239	2874
7304	JENEPONTO	730403	BINAMU	7304031002	BALANG	253	469	275	295	3022
7304	JENEPONTO	730403	BINAMU	7304031003	EMPOANG	625	981	440	391	5126
7304	JENEPONTO	730403	BINAMU	7304031004	BALANG TOA	206	333	157	129	2151
7304	JENEPONTO	730403	BINAMU	7304031005	BALANG BERU	338	407	218	186	1945
7304	JENEPONTO	730403	BINAMU	7304031006	EMPOANG SELATAN	267	419	235	213	2111
7304	JENEPONTO	730403	BINAMU	7304031007	SIDENRE	243	297	151	125	1578
7304	JENEPONTO	730403	BINAMU	7304031008	EMPOANG UTARA	332	470	230	212	2296
7304	JENEPONTO	730403	BINAMU	7304031009	MONRO-MONRO	160	213	98	88	1236
7304	JENEPONTO	730403	BINAMU	7304031010	BIRINGKASSI	203	312	180	159	1698
7304	JENEPONTO	730403	BINAMU	7304031011	PANAIKANG	124	223	118	98	990
7304	JENEPONTO	730403	BINAMU	7304031012	SAPANANG	93	135	84	72	568
7304	JENEPONTO	730403	BINAMU	7304032013	BONTOA	236	345	175	168	1809
7304	JENEPONTO	730404	BATANG	7304041001	TOGO-TOGO	274	504	265	232	3164
7304	JENEPONTO	730404	BATANG	7304041002	BONTORAYA	48	88	58	45	640
7304	JENEPONTO	730404	BATANG	7304042003	MACCINIBAJI	249	377	194	166	2182
7304	JENEPONTO	730404	BATANG	7304042008	CAMBA-CAMBA	119	237	124	123	1384
7304	JENEPONTO	730404	BATANG	7304042009	KALUKU	56	134	83	84	936
7304	JENEPONTO	730404	BATANG	7304042014	BUNGENG	108	272	155	121	1368
7304	JENEPONTO	730405	KELARA	7304051001	TOLO	267	535	307	290	2906
7304	JENEPONTO	730405	KELARA	7304051002	TOLO UTARA	173	344	194	178	1872
7304	JENEPONTO	730405	KELARA	7304051003	TOLO SELATAN	91	199	104	98	954
7304	JENEPONTO	730405	KELARA	7304051004	TOLO TIMUR	193	286	180	157	1746
7304	JENEPONTO	730405	KELARA	7304051005	TOLO BARAT	95	217	117	106	1114
7304	JENEPONTO	730405	KELARA	7304052006	GANTARANG	51	110	73	79	528
7304	JENEPONTO	730405	KELARA	7304052009	BONTOLEBANG	37	73	37	36	497
7304	JENEPONTO	730405	KELARA	7304052010	BONTO NOMPO	93	133	82	71	666
7304	JENEPONTO	730405	KELARA	7304052014	SAMATARING	41	78	46	49	503
7304	JENEPONTO	730405	KELARA	7304052021	TOMBO-TOMBOLO	81	120	83	48	682
7304	JENEPONTO	730406	BANGKALA BARAT	7304061002	BULUJAYA	435	906	436	354	3407
7304	JENEPONTO	730406	BANGKALA BARAT	7304062001	BANRIMANURUNG	96	375	221	217	1938
7304	JENEPONTO	730406	BANGKALA BARAT	7304062003	BARANA	189	548	299	217	2527
7304	JENEPONTO	730406	BANGKALA BARAT	7304062004	BEROANGIN	50	519	320	234	2080
7304	JENEPONTO	730406	BANGKALA BARAT	7304062005	TUJU	165	447	202	209	2077
7304	JENEPONTO	730406	BANGKALA BARAT	7304062006	GARASSIKANG	105	295	149	113	1218
7304	JENEPONTO	730406	BANGKALA BARAT	7304062007	PATTIRO	44	159	125	88	854
7304	JENEPONTO	730406	BANGKALA BARAT	7304062008	PAPPALLUANG	70	195	140	112	832
7304	JENEPONTO	730407	BONTORAMBA	7304071002	BONTORAMBA	89	197	119	79	1155
7304	JENEPONTO	730407	BONTORAMBA	7304072001	BULUSIBATANG	89	194	92	67	1098
7304	JENEPONTO	730407	BONTORAMBA	7304072003	BALUMBUNGANG	45	121	80	58	832
7304	JENEPONTO	730407	BONTORAMBA	7304072004	BANGKALALOE	74	218	112	84	1200
7304	JENEPONTO	730407	BONTORAMBA	7304072005	DATARA	103	221	151	103	1437
7304	JENEPONTO	730407	BONTORAMBA	7304072006	MAERO	54	174	104	101	942
7304	JENEPONTO	730407	BONTORAMBA	7304072007	KARELOE	65	181	110	74	999
7304	JENEPONTO	730407	BONTORAMBA	7304072008	BATUJALA	104	315	143	111	1542
7304	JENEPONTO	730407	BONTORAMBA	7304072009	BULUSUKA	68	216	130	88	1127
7304	JENEPONTO	730407	BONTORAMBA	7304072010	TANAMMAWANG	61	193	89	74	814
7304	JENEPONTO	730407	BONTORAMBA	7304072011	LENTU	70	181	95	77	1040
7304	JENEPONTO	730407	BONTORAMBA	7304072012	BARAYA	75	346	169	141	1589
7304	JENEPONTO	730408	TURATEA	7304082001	PAITANA	202	444	248	211	2466
7304	JENEPONTO	730408	TURATEA	7304082002	BONTOMATENE	133	395	192	198	2168
7304	JENEPONTO	730408	TURATEA	7304082003	MANGEPONG	167	306	183	132	1551
7304	JENEPONTO	730408	TURATEA	7304082004	BULULOE	109	453	227	219	2398
7304	JENEPONTO	730408	TURATEA	7304082005	KAYULOE	156	308	152	183	1603
7304	JENEPONTO	730408	TURATEA	7304082006	LANGKURA	92	260	156	134	1615
7304	JENEPONTO	730408	TURATEA	7304082007	BUNGUNGLOE	190	324	194	159	1925
7304	JENEPONTO	730408	TURATEA	7304082008	KAYULOE TIMUR	57	127	69	71	852
7304	JENEPONTO	730408	TURATEA	7304082009	JOMBE	71	249	166	149	1384
7304	JENEPONTO	730408	TURATEA	7304082010	TANJONGA	61	252	143	120	1115
7304	JENEPONTO	730408	TURATEA	7304082011	PA'RASANGAN BERU	50	148	83	63	884
7304	JENEPONTO	730409	ARUNGKEKE	7304092001	BULO-BULO	115	278	126	156	1530
7304	JENEPONTO	730409	ARUNGKEKE	7304092002	ARUNGKEKE	195	424	212	216	2232
7304	JENEPONTO	730409	ARUNGKEKE	7304092003	PALAJAU	154	335	212	167	1671
7304	JENEPONTO	730409	ARUNGKEKE	7304092004	BORONG LAMU	50	170	85	76	982
7304	JENEPONTO	730409	ARUNGKEKE	7304092005	ARUNGKEKE PALLANT	196	255	156	121	1479
7304	JENEPONTO	730409	ARUNGKEKE	7304092006	KALUMPANG LOE	81	185	115	90	1018
7304	JENEPONTO	730409	ARUNGKEKE	7304092007	KAMPALA	81	245	151	119	1185
7304	JENEPONTO	730410	RUMBIA	7304102001	RUMBIA	165	247	139	100	1324
7304	JENEPONTO	730410	RUMBIA	7304102002	LEBANGMANAI	91	108	71	63	623
7304	JENEPONTO	730410	RUMBIA	7304102003	BONTOMANAI	55	126	73	86	765
7304	JENEPONTO	730410	RUMBIA	7304102004	BONTOTIRO	50	50	34	43	394
7304	JENEPONTO	730410	RUMBIA	7304102005	LOKA	27	45	33	36	376
7304	JENEPONTO	730410	RUMBIA	7304102006	TOMPOBULU	36	65	35	42	415
7304	JENEPONTO	730410	RUMBIA	7304102007	KASSI	34	49	28	27	357
7304	JENEPONTO	730410	RUMBIA	7304102008	PALLANTIKANG	85	140	84	80	786
7304	JENEPONTO	730410	RUMBIA	7304102009	LEBANGMANAI UTARA	45	51	34	25	336
7304	JENEPONTO	730410	RUMBIA	7304102010	BONTOCINI	74	101	56	52	547
7304	JENEPONTO	730410	RUMBIA	7304102011	JENETALLASA	175	234	121	117	1345
7304	JENEPONTO	730410	RUMBIA	7304102012	UJUNGBULU	80	139	78	65	667
7304	JENEPONTO	730411	TAROWANG	7304112001	PAO	140	193	111	84	1156
7304	JENEPONTO	730411	TAROWANG	7304112002	BONTORAPPO	270	310	164	110	1687
7304	JENEPONTO	730411	TAROWANG	7304112003	TAROWANG	50	104	55	50	559
7304	JENEPONTO	730411	TAROWANG	7304112004	ALLU TAROWANG	114	172	100	99	825
7304	JENEPONTO	730411	TAROWANG	7304112005	BALANG BARU	113	247	143	118	1069
7304	JENEPONTO	730411	TAROWANG	7304112006	BALANGLOE TAROWANG	86	167	108	101	785
7304	JENEPONTO	730411	TAROWANG	7304112007	BONTO UJUNG	89	119	74	58	691
7304	JENEPONTO	730411	TAROWANG	7304112008	TINO	96	153	92	75	737
7305	TAKALAR	730501	MAPPAKASUNGGU	7305011001		247	524	284	236	3133
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012003	PATANI	144	279	147	118	1740
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012005	SANROBONE	0	0	0	0	1
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012007	MATTIROBAJI	194	411	291	258	2275
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012008	MACCINIBAJI	235	561	349	277	2402
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012009		63	88	35	45	615
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012010		75	137	97	69	1094
7305	TAKALAR	730502	MANGARA BOMBANG	7305022001	LENGKESE	154	369	213	204	2667
7305	TAKALAR	730502	MANGARA BOMBANG	7305022002	MANGADU	194	366	206	191	2361
7305	TAKALAR	730502	MANGARA BOMBANG	7305022003	TOPEJAWA	145	433	228	223	2767
7305	TAKALAR	730502	MANGARA BOMBANG	7305022004	LAKATONG	119	284	156	173	2051
7305	TAKALAR	730502	MANGARA BOMBANG	7305022005	LAIKANG	154	675	374	314	3701
7305	TAKALAR	730502	MANGARA BOMBANG	7305022006	PANYANGKALANG	175	323	141	160	2035
7305	TAKALAR	730502	MANGARA BOMBANG	7305022007	BANGGAE	141	450	213	197	2613
7305	TAKALAR	730502	MANGARA BOMBANG	7305022008	BONTOMANAI	122	448	302	331	3486
7305	TAKALAR	730502	MANGARA BOMBANG	7305022009	BONTOPARANG	57	248	156	149	1929
7305	TAKALAR	730502	MANGARA BOMBANG	7305022010	PATTOPPAKANG	45	353	180	154	2163
7305	TAKALAR	730502	MANGARA BOMBANG	7305022011	PUNAGA	116	240	156	159	1629
7305	TAKALAR	730502	MANGARA BOMBANG	7305022012	CIKOWANG	71	362	223	217	2377
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031001	PA'BUNDUKANG	158	247	114	110	1653
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031002	PATTE'NE	170	315	165	175	2343
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031003	BONTOKADATTO	258	681	319	337	4572
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031004	CANREGO	162	306	137	134	2170
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032001		119	370	196	169	2598
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032002		183	395	185	181	2716
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032003		224	446	220	281	3133
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032004		187	426	221	183	2650
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041001	PANRANNUANGKU	219	450	195	215	2707
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041002	MANNONGKOKI	172	461	266	257	3142
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041003	MALEWANG	229	397	203	196	2850
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041004	PALLEKO	190	395	190	193	2577
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041005	MATTOMPODALLE	162	333	161	164	2184
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041006	PARANG LU	96	227	118	104	1512
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042001		129	506	265	251	3904
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042002		43	243	130	122	1948
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042003		126	309	168	141	2163
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042004		164	319	206	165	2016
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042005		69	309	204	161	2405
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042006		203	437	241	241	2606
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042007	LASSANG	63	343	183	149	1961
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042008	KAMPUNG BERU	95	375	248	222	2853
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042009	PA_RAPPUNGANTA	72	110	61	84	1275
7305	TAKALAR	730505	GALESONG SELATAN	7305052006	BONTOKANANG	261	491	267	229	2960
7305	TAKALAR	730505	GALESONG SELATAN	7305052007	BONTO MARANNU	114	393	219	184	2676
7305	TAKALAR	730505	GALESONG SELATAN	7305052008	MANGINDARA	122	281	150	124	1753
7305	TAKALAR	730505	GALESONG SELATAN	7305052009	BONTO KASSI	203	325	214	203	2339
7305	TAKALAR	730505	GALESONG SELATAN	7305052011	BENTANG	161	362	194	150	2093
7305	TAKALAR	730505	GALESONG SELATAN	7305052012	BARAMAMASE	59	260	130	144	1810
7305	TAKALAR	730505	GALESONG SELATAN	7305052013	SAWAKONG	188	360	192	218	2299
7305	TAKALAR	730505	GALESONG SELATAN	7305052017		111	239	117	161	1693
7305	TAKALAR	730505	GALESONG SELATAN	7305052018		85	169	73	70	913
7305	TAKALAR	730506	GALESONG UTARA	7305062001	PAKKABBA	226	453	200	203	2401
7305	TAKALAR	730506	GALESONG UTARA	7305062002	BONTO LANRA	259	586	294	292	3428
7305	TAKALAR	730506	GALESONG UTARA	7305062003	AENG BATU-BATU	378	645	300	292	3630
7305	TAKALAR	730506	GALESONG UTARA	7305062004	BONTOLEBANG	140	594	343	327	4035
7305	TAKALAR	730506	GALESONG UTARA	7305062005	TAMALATE	449	777	484	440	4631
7305	TAKALAR	730506	GALESONG UTARA	7305062006	TAMASAJU	293	598	337	301	3457
7305	TAKALAR	730506	GALESONG UTARA	7305062007	BONTO SUNGGU	162	636	306	262	3636
7305	TAKALAR	730506	GALESONG UTARA	7305062008	PARASANGANG BERU	91	128	80	75	778
7305	TAKALAR	730507	PATTALLASSANG	7305071001	PATTALLASSANG	266	678	379	324	5112
7305	TAKALAR	730507	PATTALLASSANG	7305071002	PALLANTIKANG	168	531	261	238	3534
7305	TAKALAR	730507	PATTALLASSANG	7305071003	SOMBALA BELLA	317	769	423	446	5363
7305	TAKALAR	730507	PATTALLASSANG	7305071004	KALABBIRANG	419	737	383	335	4664
7305	TAKALAR	730507	PATTALLASSANG	7305071005	MARADEKAYA	102	283	147	132	2187
7305	TAKALAR	730507	PATTALLASSANG	7305071006	PAPPA	169	295	147	145	2108
7305	TAKALAR	730507	PATTALLASSANG	7305071007	BAJENG	409	728	451	401	4475
7305	TAKALAR	730507	PATTALLASSANG	7305071008	SABINTANG	141	246	119	116	1454
7305	TAKALAR	730507	PATTALLASSANG	7305072003		0	0	0	0	2
7305	TAKALAR	730507	PATTALLASSANG	7305072008		0	0	0	0	1
7305	TAKALAR	730508		7305082001		139	292	168	163	2011
7305	TAKALAR	730508		7305082002		174	313	177	167	2294
7305	TAKALAR	730508		7305082003		189	419	225	177	2494
7305	TAKALAR	730508		7305082004		289	486	276	245	3561
7305	TAKALAR	730508		7305082005		53	108	59	53	644
7305	TAKALAR	730508		7305082009		0	1	0	0	0
7305	TAKALAR	730509		7305092001		97	454	232	229	2957
7305	TAKALAR	730509		7305092002		95	462	249	229	3176
7305	TAKALAR	730509		7305092003		296	559	253	269	3206
7305	TAKALAR	730509		7305092004		86	227	122	115	1593
7305	TAKALAR	730509		7305092005		98	435	264	225	3270
7305	TAKALAR	730509		7305092006		138	314	165	138	1963
7305	TAKALAR	730509		7305092007		173	342	163	171	2297
7305	TAKALAR	730509		7305092008		148	259	138	107	1573
7305	TAKALAR	730509		7305092009		107	183	80	110	1408
7305	TAKALAR	730509		7305092010		400	716	379	340	3942
7305	TAKALAR	730509		7305092011		195	444	221	236	2633
7305	TAKALAR	730509		7305092012		70	145	63	74	1060
7306	GOWA	730601	BONTONOMPO	7306011001	BONTONOMPO	271	459	234	226	3042
7306	GOWA	730601	BONTONOMPO	7306011002	TAMALLAYANG	332	641	314	306	3749
7306	GOWA	730601	BONTONOMPO	7306011003	KALASERENA	208	351	202	185	2257
7306	GOWA	730601	BONTONOMPO	7306012004	BONTOLANGKASA UTARA	209	348	174	150	2037
7306	GOWA	730601	BONTONOMPO	7306012005	BONTOLANGKASA SELATAN	181	392	200	196	2350
7306	GOWA	730601	BONTONOMPO	7306012006	BAREMBENG	198	410	219	207	2500
7306	GOWA	730601	BONTONOMPO	7306012015	MANJAPAI	177	395	162	178	2147
7306	GOWA	730601	BONTONOMPO	7306012016	BONTOBIRAENG	106	201	97	89	1193
7306	GOWA	730601	BONTONOMPO	7306012017	ROMANGLASA	98	293	124	153	1593
7306	GOWA	730601	BONTONOMPO	7306012018	KALEBAREMBENG	116	265	106	107	1389
7306	GOWA	730601	BONTONOMPO	7306012019	KATANGKA	79	182	88	88	1164
7306	GOWA	730601	BONTONOMPO	7306012020	BATEGULUNG	92	195	111	92	1195
7306	GOWA	730601	BONTONOMPO	7306012021	BONTOBIRAENG SELATAN	195	361	197	189	2682
7306	GOWA	730601	BONTONOMPO	7306012022	BULOGADING	164	337	152	156	2072
7306	GOWA	730602	BAJENG	7306021001	KALEBAJENG	273	508	249	248	2994
7306	GOWA	730602	BAJENG	7306021002	LIMBUNG	311	595	266	264	3554
7306	GOWA	730602	BAJENG	7306021017		180	317	172	148	2109
7306	GOWA	730602	BAJENG	7306021018		279	480	240	283	3189
7306	GOWA	730602	BAJENG	7306022003	BONTOSUNGGU	499	857	411	384	4563
7306	GOWA	730602	BAJENG	7306022006	MACCINIBAJI	310	515	224	234	3273
7306	GOWA	730602	BAJENG	7306022007	PABENTENGAN	337	597	276	285	3435
7306	GOWA	730602	BAJENG	7306022009	TANGKEBAJENG	201	386	177	170	2387
7306	GOWA	730602	BAJENG	7306022010	MARADEKAYA	462	682	338	329	4034
7306	GOWA	730602	BAJENG	7306022011	PANCIRO	501	827	383	380	4483
7306	GOWA	730602	BAJENG	7306022012	LEMPANGANG	281	481	225	219	2717
7306	GOWA	730602	BAJENG	7306022013	BONE	334	627	307	297	3706
7306	GOWA	730602	BAJENG	7306022015	PANYANGKALANG	391	632	295	316	3775
7306	GOWA	730602	BAJENG	7306022019	TUBAJENG	189	296	139	141	1968
7306	GOWA	730603	TOMPOBULU	7306031001	MALAKAJI	177	434	234	225	2892
7306	GOWA	730603	TOMPOBULU	7306031002	CIKORO	181	393	243	227	2440
7306	GOWA	730603	TOMPOBULU	7306032003	GARING	135	321	215	192	2688
7306	GOWA	730603	TOMPOBULU	7306032004	DATARA	131	263	206	146	2605
7306	GOWA	730603	TOMPOBULU	7306032005	RAPPOLEMBA	140	364	203	216	2710
7306	GOWA	730603	TOMPOBULU	7306032006	RAPPOALA	69	233	141	111	2045
7306	GOWA	730603	TOMPOBULU	7306032007	TANETE	215	375	221	240	2556
7306	GOWA	730603	TOMPOBULU	7306032008	BONTOBUDDUNG	115	224	110	89	1574
7306	GOWA	730604	TINGGIMONCONG	7306041001	MALINO	425	962	525	473	4995
7306	GOWA	730604	TINGGIMONCONG	7306041002	BULUTANA	85	255	118	126	1557
7306	GOWA	730604	TINGGIMONCONG	7306041003	GANTARANG	54	200	102	89	1067
7306	GOWA	730604	TINGGIMONCONG	7306041010	PATTAPANG	212	374	248	204	1990
7306	GOWA	730604	TINGGIMONCONG	7306041011	BONTO LERUNG	45	158	103	112	1307
7306	GOWA	730604	TINGGIMONCONG	7306041012	GARASSI	83	143	102	90	937
7306	GOWA	730604	TINGGIMONCONG	7306042004	PARIGI	249	587	330	282	3447
7306	GOWA	730605	PARANGLOE	7306051001	LANNA	161	389	197	200	2195
7306	GOWA	730605	PARANGLOE	7306051002	BONTOPARANG	169	331	188	162	2104
7306	GOWA	730605	PARANGLOE	7306052006	LONJOBOKO	165	279	176	168	1892
7306	GOWA	730605	PARANGLOE	7306052008	BORISALLO	138	358	206	165	1930
7306	GOWA	730605	PARANGLOE	7306052009	BELAPUNRANGA	223	353	168	157	1699
7306	GOWA	730605	PARANGLOE	7306052010	BILALANG	74	111	70	56	781
7306	GOWA	730605	PARANGLOE	7306052011		79	227	104	87	1062
7306	GOWA	730606	BONTOMARANNU	7306061001	BORONGLOE	419	582	241	231	3060
7306	GOWA	730606	BONTOMARANNU	7306061002	BONTOMANAI	396	665	331	302	3585
7306	GOWA	730606	BONTOMARANNU	7306061012		433	652	307	283	3770
7306	GOWA	730606	BONTOMARANNU	7306062003	PAKATTO	405	667	343	313	3828
7306	GOWA	730606	BONTOMARANNU	7306062004	NIRANNUANG	235	403	195	179	1969
7306	GOWA	730606	BONTOMARANNU	7306062005	ROMANGLOE	261	403	229	201	2650
7306	GOWA	730606	BONTOMARANNU	7306062006	SOKKOLIA	258	358	179	153	2370
7306	GOWA	730606	BONTOMARANNU	7306062013	BORONG PA'LALA	163	291	158	138	1720
7306	GOWA	730606	BONTOMARANNU	7306062014		163	277	172	136	1725
7306	GOWA	730607	PALLANGGA	7306071001	TETEBATU	530	858	409	361	4882
7306	GOWA	730607	PALLANGGA	7306071002	PANGKABINANGA	498	844	374	340	4374
7306	GOWA	730607	PALLANGGA	7306071003	BUNGAEJAYA	166	332	134	152	2049
7306	GOWA	730607	PALLANGGA	7306071015		761	1443	694	704	7924
7306	GOWA	730607	PALLANGGA	7306072004	BONTOALA	1427	2885	1369	1186	14595
7306	GOWA	730607	PALLANGGA	7306072005	PALLANGGA	352	647	323	317	4194
7306	GOWA	730607	PALLANGGA	7306072006	JULUBORI	365	707	289	345	3958
7306	GOWA	730607	PALLANGGA	7306072007	KAMPILI	250	520	287	249	3422
7306	GOWA	730607	PALLANGGA	7306072008	PANAKKUKANG	402	677	352	341	3793
7306	GOWA	730607	PALLANGGA	7306072009	BONTORAMBA	276	602	302	252	3496
7306	GOWA	730607	PALLANGGA	7306072010	JENETALLASA	1335	2447	1268	1044	12214
7306	GOWA	730607	PALLANGGA	7306072011	JULUKANAYA	328	573	287	331	3463
7306	GOWA	730607	PALLANGGA	7306072012	JULUPAMAI	188	314	185	170	1986
7306	GOWA	730607	PALLANGGA	7306072013		183	386	202	193	2149
7306	GOWA	730607	PALLANGGA	7306072014		168	368	204	188	2350
7306	GOWA	730607	PALLANGGA	7306072016	TAENG	611	1069	495	414	4932
7306	GOWA	730608	SOMBA OPU	7306081001	SUNGGUMINASA	626	1018	507	424	6216
7306	GOWA	730608	SOMBA OPU	7306081002	BONTO BONTOA	1115	1711	851	761	10765
7306	GOWA	730608	SOMBA OPU	7306081003	BATANGKALUKU	1005	1796	910	795	10684
7306	GOWA	730608	SOMBA OPU	7306081004	TOMPOBALANG	1005	1658	860	744	8978
7306	GOWA	730608	SOMBA OPU	7306081005	SAMATA	649	1092	434	381	5801
7306	GOWA	730608	SOMBA OPU	7306081006	KATANGKA	831	1354	636	583	6983
7306	GOWA	730608	SOMBA OPU	7306081007	PANDANG PANDANG	590	1076	493	475	6458
7306	GOWA	730608	SOMBA OPU	7306081008	TOMBOLO	1195	2079	1007	888	11111
7306	GOWA	730608	SOMBA OPU	7306081009	KALEGOWA	219	404	175	160	2241
7306	GOWA	730608	SOMBA OPU	7306081010	ROMANGPOLONG	517	1030	462	444	5207
7306	GOWA	730608	SOMBA OPU	7306081011	PACCINONGAN	1418	2996	1507	1466	15923
7306	GOWA	730608	SOMBA OPU	7306081012	TAMARUNANG	1165	1957	941	814	10045
7306	GOWA	730608	SOMBA OPU	7306081013	BONTORAMBA	312	475	220	199	2486
7306	GOWA	730608	SOMBA OPU	7306081014	MAWANG	360	604	297	243	2974
7306	GOWA	730609	BUNGAYA	7306091001	SAPAYA	213	472	326	234	2804
7306	GOWA	730609	BUNGAYA	7306091010		108	292	198	119	1674
7306	GOWA	730609	BUNGAYA	7306092002	BONTOMANAI	180	388	239	196	2216
7306	GOWA	730609	BUNGAYA	7306092003	BUAKKANG	132	307	219	163	1806
7306	GOWA	730609	BUNGAYA	7306092004	BISSOLORO	86	294	149	132	1480
7306	GOWA	730609	BUNGAYA	7306092011	BONTOTANGNGA	44	171	107	74	820
7306	GOWA	730609	BUNGAYA	7306092012	ULUJANGAN	129	219	127	121	1260
7306	GOWA	730610	TOMBOLO PAO	7306101001		193	415	222	203	2249
7306	GOWA	730610	TOMBOLO PAO	7306102002	TABBINJAI	235	398	222	156	1994
7306	GOWA	730610	TOMBOLO PAO	7306102003	ERELEMBANG	300	558	284	224	2669
7306	GOWA	730610	TOMBOLO PAO	7306102004	KANREAPIA	264	564	340	249	2516
7306	GOWA	730610	TOMBOLO PAO	7306102005	PAO	154	310	137	122	1417
7306	GOWA	730610	TOMBOLO PAO	7306102006	BALASSUKA	216	430	208	173	2076
7306	GOWA	730610	TOMBOLO PAO	7306102007	MAMAMPANG	147	375	183	115	1619
7306	GOWA	730610	TOMBOLO PAO	7306102008	TONASA	291	650	372	266	3235
7306	GOWA	730610	TOMBOLO PAO	7306102009		65	125	73	47	610
7306	GOWA	730611	BIRINGBULU	7306111004		70	191	96	85	1650
7306	GOWA	730611	BIRINGBULU	7306112001	TARING	150	322	272	199	3380
7306	GOWA	730611	BIRINGBULU	7306112002	TONRORITA	109	287	212	194	2687
7306	GOWA	730611	BIRINGBULU	7306112003	PENCONG	91	274	178	192	2133
7306	GOWA	730611	BIRINGBULU	7306112005	BERUTALLASA	105	352	337	281	3832
7306	GOWA	730611	BIRINGBULU	7306112006	PARANGLOE	91	236	145	162	2142
7306	GOWA	730611	BIRINGBULU	7306112007	BATURAPPE	226	434	213	211	2721
7306	GOWA	730611	BIRINGBULU	7306112008	BATUMALONRO	79	230	146	121	1786
7306	GOWA	730611	BIRINGBULU	7306112009	LEMBANGLOE	31	104	65	52	1052
7306	GOWA	730611	BIRINGBULU	7306112010	BORIMASUNGGU	66	250	138	133	1798
7306	GOWA	730611	BIRINGBULU	7306112011		50	123	65	62	1300
7306	GOWA	730612	BAROMBONG	7306121001	BENTENG SOMBA OPU	475	756	379	358	4193
7306	GOWA	730612	BAROMBONG	7306121005		352	680	337	285	3663
7306	GOWA	730612	BAROMBONG	7306122002	KANJILO	654	1006	502	425	5492
7306	GOWA	730612	BAROMBONG	7306122003	MONCOBALANG	350	650	319	277	3648
